Start Date,Event Category,Description,Event Type,Event Country,Event Province,Event Type V2,Headline,E Latitude,E Longitude
3/20/2022 12:00:00 AM,Protest & Riot,"In Kyiv, Ukraine, the Opposition Platform — For Life party protested against the suspension of opposition political parties. Party announced that it will challenge the measure of the National Security and Defense Council of Ukraine in the future because it considers that it lacks a legal basis. Ukrainian President Volodymyr Zelenskyy announced the suspension of the activities of some opposition parties, including the Opposition Platform-For Life for the duration of the state of martial law in Ukraine, Prensa Latina reported. Source link : https://www.plenglish.com/?post_type=post&p=148958",,Ukraine,Kyiv,Action,Opposition parties protest against the decision to suspend the party in Ukraine's Kyiv,50.45,30.523
3/6/2022 12:00:00 AM,Protest & Riot,"On the Boulevard of the United Nations avenue, Quito, Pichincha province, Ecuador, civilians including Ukrainian nationals who resided in the country gathered to protest against Russian invasion of Ukraine. They called for an end to the conflict. Protestors shouted slogans against Russian President Vladimir Putin and expressed their rejection of the military attack that claimed the lives of hundreds of people, El Comercio reported. Source link : https://www.elcomercio.com/actualidad/politica/ucranianos-protesta-quito-ecuador-putin-rusia.html",,Ecuador,Pichincha,Action,Civilians protest against Russian invasion of Ukraine in Ecuador's Quito,-0.1806532,-78.4678382
3/13/2022 12:00:00 AM,Protest & Riot,"In Belgrade, Serbia, civilians drove their cars through the capital of the city to protest in support of the Russian invasion of Ukraine. The protestors waved Russian and Serbian flags, honked horns and chanted pro-Putin slogans. The protest was organized by a small far-right group, KSBW reported. Source link :",,Serbia,Belgrade,Action,Civilians rally in support of the Russian invasion of Ukraine in Serbia's Belgrade,44.8125449,20.46123
3/26/2022 12:00:00 AM,Protest & Riot,"In Varna, Bulgaria, civilians protested against Russia's invasion of Ukraine in February 2022. The protesters Ukrainian flags as a show of solidarity with the country, BNR reported. Source link : https://bnr.bg/en/post/101622266/peace-marches-in-support-of-ukraine-in-many-bulgarian-cities",,Bulgaria,Varna,Action,Civilians protest against the Russia's invasion of Ukraine in Bulgaria's Varna,43.214,27.915
2/24/2022 12:00:00 AM,Protest & Riot,"In Amsterdam, North Holland, Netherlands, dozens of civilians protested against Russian invasion of Ukraine. Civilians urged for international support for Ukraine, NL Times reported. Source link :",,Netherlands,Zuid-Holland,Action,Civilians protest against Russian invasion of Ukraine in Netherland's North Holland,52.3675734,4.9041389
2/24/2022 12:00:00 AM,Protest & Riot,"In Rotterdam, South Holland, Netherlands, dozens of civilians protested against Russian invasion of Ukraine. Civilians urged for international support for Ukraine, NL Times reported. Source link :",,Netherlands,Zuid-Holland,Action,Civilians protest against Russian invasion of Ukraine in Netherland's South Holland,51.9244201,4.4777325
3/5/2022 12:00:00 AM,Protest & Riot,"In Paris, Île-de-France, France, some 16,000 people rallied at the Place de la République to denounce Russia’s invasion of Ukraine. About 40,000 people rallied nationwide, 20 Minutes reported. Source link : https://www.20minutes.fr/monde/3246891-20220305-guerre-ukraine-manifestations-toute-france-contre-invasion-menee-russie",,France,Île-de-France,Action,Civilians protest against Russia's invasion of Ukraine in France's Paris,48.8676635,2.3640304
3/6/2022 12:00:00 AM,Protest & Riot,"In Brussels, Belgium, some 5,000 people participated in a peaceful demonstration, protesting against Russia's invasion of Ukraine, France24 reported. Source link : https://www.france24.com/en/live-news/20220306-russians-go-home-pro-ukraine-protests-sweep-europe",,Belgium,Brussel,Action,Civilians protest against Russia's invasion of Ukraine in Belgium's Brussels,50.8476424,4.3571696
3/6/2022 12:00:00 AM,Protest & Riot,"In Düsseldorf, North Rhine-Westphalia, Germany, some 5,000 individuals initiated an anti-war rally to protest against Russia’s military invasion of Ukraine, Zeit Online reported. Source link : https://www.zeit.de/politik/deutschland/2022-03/ukraine-demontrationen-berlin-krieg-russland?utm_referrer=https%3A%2F%2Fwww.google.at%2F",,Germany,Nordrhein-Westfalen,Action,Civilians protest against Russia's invasion of Ukraine in Germany's Düsseldorf,51.2277411,6.7734556
2/28/2022 12:00:00 AM,Protest & Riot,"In Paris, Île-de-France, France, unidentified assailants sprayed anti-Putin graffiti on the Russian Cathédrale de la Sainte-Trinité. Police launched an investigation into the incident and the source did not specify additional details, CNews reported. Source link : https://www.cnews.fr/france/2022-03-01/guerre-en-ukraine-une-enquete-ouverte-apres-la-decouverte-de-tags-sur-la",,France,Île-de-France,Action,Unidentified assailants spray anti-Putin graffiti on the Russian cathedral in France's Île-de-France,48.856614,2.3522219
3/13/2022 12:00:00 AM,Protest & Riot,"At Place de l'Albertine, Brussels, Belgium, around 350 residents gather to protest against the war in Ukraine. The protest was peaceful and protestors demanded peace for the Ukrainian people, Brussels Times reported. Source link :",,Belgium,Brussel,Action,Civilians protest against Russian invasion of Ukraine in Belgium's Brussels,50.8443616,4.3559198
2/24/2022 12:00:00 AM,Protest & Riot,"In Brussels, Belgium, around 1000 civilians protested against the Russian invasion of Ukraine, and the Russian government, Brussels Times reported.
 Source link : https://www.brusselstimes.com/208225/nearly-a-thousand-protesters-in-brussels-demonstrate-against-russian-invasion-of-ukraine",,Belgium,Brussels,Action,Civilians protest against the Russian invasion of Ukraine in Belgium’s Brussels,50.8476,4.3571
3/25/2022 12:00:00 AM,Protest & Riot,"In Berlin, Germany, around 10,000 civilians rallied in support of Ukraine amid invasion by Russia, and also demanded climate protection policies from the government, ZDF reported.
 Source link : https://www.zdf.de/nachrichten/politik/klima-fridays-for-future-demonstration-100.html",,Germany,Berlin,Action,Civilians rally in support of Ukraine amid invasion by Russia in Germany’s Berlin,52.52,13.404
3/4/2022 12:00:00 AM,Protest & Riot,"In Prague, Czech Republic, hundreds of civilians rallied at the Wenceslas Square to denounce Russia’s invasion of Ukraine. Ukrainian President Volodymyr Zelensky addressed the gathering via a teleconference, Spectator reported. Source link : https://spectator.sme.sk/c/22854101/zelensky-to-protesting-crowds-dont-be-silent-and-support-ukraine-as-much-as-you-can.html",,Czech Republic,Hlavní mesto Praha,Action,Civilians protest against Russia's invasion of Ukraine in Czech Republic's Prague,50.0810226,14.4279917
3/24/2022 12:00:00 AM,Protest & Riot,"At the Embassy of Russia, Stockholm, Sweden, around 100 civilians protested against the Russian invasion of Ukraine, SVT reported. Source link : https://www.svt.se/nyheter/uutiset/mielenosoittajat-venajan-hyokkayksesta-voimme-tehda-enemman-ukrainan-puolesta",,Sweden,Stockholm,Action,Civilians protest against Russian invasion of Ukraine in Sweden's Stockholm,59.3261,18.0168
2/24/2022 12:00:00 AM,Protest & Riot,"At the Russian Embassy, Beirut city, Beirut Governorate, Lebanon, dozens of Ukrainian nationals protested to demand the suspension of the Russia's invasion of Ukraine by raising slogan 'No to war, we want peace', An Nahar reported. Source link : https://www.annahar.com/arabic/section/77-%D9%85%D8%AC%D8%AA%D9%85%D8%B9/24022022013110380",,Lebanon,Beirut Governorate,Action,Several Ukrainian nationals hold a protest in Lebanon's Beirut Governorate,33.87993,35.48988
3/2/2022 12:00:00 AM,Protest & Riot,"At the Russian Embassy, Beirut city, Beirut Governorate, Lebanon, several Russian nationals rallied in solidarity with Russia's invasion of Ukraine and to denounce North Atlantic Treaty Organization (NATO) policies, An Nahar reported. Source link : https://www.annahar.com/arabic/section/76-%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9/02032022013055343",,Lebanon,Beirut Governorate,Action,Russian nationals rally in solidarity with the Russian government in Lebanon's Beirut Governorate,33.87993,35.48988
3/4/2022 12:00:00 AM,Protest & Riot,"In front of the Tepebasi Carpark, Istanbul, Turkey, around 50 Ukrainian protestors an other Turkish civilians staged a protest against Russia's military operations in Ukraine, Anadolu Agency reported. Source link : https://www.aa.com.tr/tr/gundem/istanbuldaki-ukraynalilar-rusyanin-ukraynaya-saldirisini-protesto-etti/2524091",,Turkey,Istanbul,Action,Civilians protest against Russia's invasion of Ukraine in Turkey's Istanbul,41.03203,28.9749
3/4/2022 12:00:00 AM,Protest & Riot,"At Kadikoy Rihtim Square, Istanbul, Turkey, around 250 civilians rallied against Russia's invasion of Ukraine in a demonstration organised by Confederation of Revolutionary Trade Unions of Turkey (Devrimci Isçi Sendikalari Konfederasyonu: DISK), Sendika reported. Source link : https://sendika.org/2022/03/disk-kesk-tmmob-ve-ttb-kadikoyden-seslendi-savasa-hayir-baris-hemen-simdi-649062/",,Turkey,Istanbul,Action,Civilians protest against Russia's invasion of Ukraine in Turkey's Istanbul,40.99149,29.02346
3/6/2022 12:00:00 AM,Protest & Riot,"In front of the Tepebasi Carpark, Istanbul region, Turkey, a group of Ukrainian nationals protested against Russia's invasion of Ukraine. Protestors sang their national anthem and demanded North Atlantic Treaty Organization (NATO) to intervene, Anadolu Agency reported. Source link : https://www.aa.com.tr/tr/gundem/rusyanin-ukraynaya-saldirisi-istanbulda-protesto-edildi/2525683",,Turkey,Istanbul,Action,Ukrainian nationals protest against Russia's invasion of Ukraine in Turkey's Istanbul region,41.03203,28.9749
3/9/2022 12:00:00 AM,Protest & Riot,"At the Russian Embassy in Beirut city, Beirut Governorate, Lebanon, Ukrainian nationals protested against Russia's invasion of Ukraine. Protestors sang Ukrainian national anthem, raised slogans against Russia, and showed pictures of destruction in Ukraine, An Nahar reported. Source link : https://www.annahar.com/arabic/section/76-%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9/09032022040712730",,Lebanon,Beirut Governorate,Action,Ukrainian nationals protest against Russia's invasion of Ukraine in Lebanon's Beirut Governorate,33.87991,35.49007
2/27/2022 12:00:00 AM,Protest & Riot,"At Victoria Park, London, Ontario, Canada, hundreds of people, including the members of London Ukrainian Centre and the Ukrainian Canadian Congress, assembled in support of Ukraine and called for an end to Russia’s invasion of the country. Demonstrators urged the Canadian government to impose stricter actions on Russia, Global News reported. Source link : https://globalnews.ca/news/8649615/blue-and-yellow-fills-victoria-park-as-london-ont-stands-with-ukraine/",,Canada,Ontario,Action,Civilians rally in solidarity with Ukraine in Canada's Ontario,42.98923,-81.24844
2/27/2022 12:00:00 AM,Protest & Riot,"In front of the Saskatoon City Hall, Saskatchewan, Canada, hundreds of people gathered in support of Ukraine, amid Russian invasion of the country, Global News reported. Source link : https://globalnews.ca/video/8649776/hundreds-gathered-in-front-of-saskatoon-city-hall-in-solidarity-for-ukraine/",,Canada,Saskatchewan,Action,Civilians gather in solidarity with Ukraine in Canada's Saskatchewan,52.13069,-106.66031
2/26/2022 12:00:00 AM,Protest & Riot,"Outside the Russian consulate in Sydney, New South Wales, Australia, pro-Russian and pro-Ukrainian demonstrators had a heated confrontation. The protest remained peaceful with strong police presence, the Sunday Morning Herald reported. Source link : https://www.smh.com.au/national/help-us-stop-this-war-hundreds-gather-in-sydney-in-support-of-ukraine-20220226-p59zwv.html",,Australia,New South Wales,Action,Supporters of Ukraine and Russia confront each other in Australia's New South Wales,-33.88455,151.24113
2/26/2022 12:00:00 AM,Protest & Riot,"Outside the Russian Embassy in Buenos Aires, Argentina, members of the Ukrainian community carried out a demonstration to oppose Russian invasion of Ukraine. They used banners, Ukrainian flags and chants during the protest, Ambito reported. Source link : https://www.ambito.com/mundo/conflicto-rusia-ucrania/la-comunidad-ucraniana-protesto-contra-la-invasion-frente-la-embajada-rusa-buenos-aires-n5381172",,Argentina,Buenos Aires,Action,Civilians protest against Russian invasion of Ukraine in Argentina's Buenos Aires,-34.59064,-58.38883
3/1/2022 12:00:00 AM,Protest & Riot,"In Belgrade city, Belgrade region, Serbia, several activists from the Women in Black organisation rallied in front of the Russian embassy building in support of peace negotiation between Russia and Ukraine. The organisation to called for immediate cessation of all military operations, N1 reported. Source link : https://rs.n1info.com/english/news/women-in-black-outside-russian-embassy-worried-about-suffering-of-civilains/",,Serbia,Belgrade,Action,Activists rally in support of peace negotiation between Russia and Ukraine's Serbia's Belgrade,44.799922,20.462491
3/8/2022 12:00:00 AM,Protest & Riot,"In front of the Russian Cultural Information Centre, Sofia, Bulgaria, a group of Russian nationals living in Bulgaria rallied to denounce the Russian invasion of Ukraine. The individuals held Ukrainian flags and posters stating 'I am from Russia. I am against Putin', BNR BG reported. Source link : https://bnr.bg/en/post/101612577/russian-citizens-launch-anti-war-protest-in-sofia",,Bulgaria,Sofia City Province,Action,Civilians rally against Russian invasion of Ukraine in Bulgaria's Sofia,42.6932297,23.3402031
